core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/c_readout,69,0,512,0.0,0.0,0.5410485701984854,0.0,0.0,0.0
blk0_spa/d_path,69,0,512,0.0,0.0,22.048474581658997,0.0,0.0,0.0
blk0_spa/readout,69,0,512,0.0,0.0,27.544889445687925,0.0,0.0,0.0
blk0_spa/state,70,0,8192,0.0,0.0,1.11183217609575,0.0,0.0,0.0
blk0_spa/c_readout,70,0,512,0.0,0.0,0.5498007694331726,0.0,0.0,0.0
blk0_spa/d_path,70,0,512,0.0,0.0,21.375617372382937,0.0,0.0,0.0
blk0_spa/readout,70,0,512,0.0,0.0,27.06338417986995,0.0,0.0,0.0
blk0_spa/state,71,0,8192,0.0,0.0,1.1162774036627114,0.0,0.0,0.0
blk0_spa/c_readout,71,0,512,0.0,0.0,0.5194266797499554,0.0,0.0,0.0
blk0_spa/d_path,71,0,512,0.0,0.0,20.917232351426254,0.0,0.0,0.0
blk0_spa/readout,71,0,512,0.0,0.0,26.34958659991937,0.0,0.0,0.0
blk0_spa/state,72,0,8192,0.0,0.0,1.1182953141724934,0.0,0.0,0.0
blk0_spa/c_readout,72,0,512,0.0,0.0,0.54928928374899,0.0,0.0,0.0
blk0_spa/d_path,72,0,512,0.0,0.0,21.294290195607946,0.0,0.0,0.0
blk0_spa/readout,72,0,512,0.0,0.0,26.852512210864173,0.0,0.0,0.0
blk0_spa/state,73,0,8192,0.0,0.0,1.1152313997624288,0.0,0.0,0.0
blk0_spa/c_readout,73,0,512,0.0,0.0,0.5081239390626644,0.0,0.0,0.0
blk0_spa/d_path,73,0,512,0.0,0.0,21.83933031017052,0.0,0.0,0.0
blk0_spa/readout,73,0,512,0.0,0.0,27.266331411650622,0.0,0.0,0.0
blk0_spa/state,74,0,8192,0.0,0.0,1.121497164250229,0.0,0.0,0.0
blk0_spa/c_readout,74,0,512,0.0,0.0,0.5579730371821763,0.0,0.0,0.0
blk0_spa/d_path,74,0,512,0.0,0.0,22.38150029417469,0.0,0.0,0.0
blk0_spa/readout,74,0,512,0.0,0.0,28.10510175146941,0.0,0.0,0.0
blk0_spa/state,75,0,8192,0.0,0.0,1.1424040345182245,0.0,0.0,0.0
blk0_spa/c_readout,75,0,512,0.0,0.0,0.6485599771207614,0.0,0.0,0.0
blk0_spa/d_path,75,0,512,0.0,0.0,21.74631620040374,0.0,0.0,0.0
